Employee_ID,Transaction_WID,Transaction_Effective_Date,Transaction_Entry_Date,Transaction_Type,Organization_ID,Organization_Type,Sequence_Number,Worker_Workday_ID
30017118,82e3090ba777f7465db30d9ad136d240,2026-01-29,2026-01-30 17:48:17,Change Job,WARLAB_TECH,Company,4,d1bf1205854a0fe7c1f3fd5aee2418ca
30017118,82e3090ba777f7465db30d9ad136d240,2026-01-29,2026-01-30 17:48:17,Change Job,DEPT_INVEST_122,Supervisory,4,d1bf1205854a0fe7c1f3fd5aee2418ca
30017128,5b37d2f6191040276f67b31efcb111a3,2026-01-23,2026-01-24 10:20:29,Data Change,CC_0079,Cost_Center,6,bd029d0d193cd0eb20fc46649dbec3b2
30017128,5b37d2f6191040276f67b31efcb111a3,2026-01-23,2026-01-24 10:20:29,Data Change,WARLAB_TECH,Company,6,bd029d0d193cd0eb20fc46649dbec3b2
30017128,5b37d2f6191040276f67b31efcb111a3,2026-01-23,2026-01-24 10:20:29,Data Change,DEPT_RISK_045,Supervisory,6,bd029d0d193cd0eb20fc46649dbec3b2
30017129,dcfb41363037321d6c01b24563d7387a,2026-01-17,2026-01-17 09:29:42,Data Change,CC_0194,Cost_Center,6,c26c3a3efa5df3803d45fbdb62ee2919
30017129,dcfb41363037321d6c01b24563d7387a,2026-01-17,2026-01-17 09:29:42,Data Change,WARLAB_CA,Company,6,c26c3a3efa5df3803d45fbdb62ee2919
30017129,dcfb41363037321d6c01b24563d7387a,2026-01-17,2026-01-17 09:29:42,Data Change,DEPT_RISK_044,Supervisory,6,c26c3a3efa5df3803d45fbdb62ee2919
30017133,42f812da0685b0646664a9786c859cca,2026-01-04,2026-01-08 10:31:23,Data Change,CC_0073,Cost_Center,4,ad7f264075d654b0707e0d9c81cbfd8a
30017133,42f812da0685b0646664a9786c859cca,2026-01-04,2026-01-08 10:31:23,Data Change,WARLAB_TECH,Company,4,ad7f264075d654b0707e0d9c81cbfd8a
30017133,42f812da0685b0646664a9786c859cca,2026-01-04,2026-01-08 10:31:23,Data Change,DEPT_FIN_013,Supervisory,4,ad7f264075d654b0707e0d9c81cbfd8a
30017135,37e3afcc92f2eb5ffa8a3407424dc64b,2026-01-20,2026-01-25 12:42:29,Data Change,CC_0187,Cost_Center,4,c4e9ab791f56a09087725f97f311b60e
30017135,37e3afcc92f2eb5ffa8a3407424dc64b,2026-01-20,2026-01-25 12:42:29,Data Change,WARLAB_USADV,Company,4,c4e9ab791f56a09087725f97f311b60e
30017135,37e3afcc92f2eb5ffa8a3407424dc64b,2026-01-20,2026-01-25 12:42:29,Data Change,DEPT_INVEST_119,Supervisory,4,c4e9ab791f56a09087725f97f311b60e
30017149,e3ddf14bb39f538a9c040ae58c9c3538,2026-01-19,2026-01-23 10:55:08,Data Change,CC_0050,Cost_Center,3,0d05842fb4e65906f354c8f3c910b178
30017149,e3ddf14bb39f538a9c040ae58c9c3538,2026-01-19,2026-01-23 10:55:08,Data Change,WARLAB_CAP,Company,3,0d05842fb4e65906f354c8f3c910b178
30017149,e3ddf14bb39f538a9c040ae58c9c3538,2026-01-19,2026-01-23 10:55:08,Data Change,DEPT_RISK_055,Supervisory,3,0d05842fb4e65906f354c8f3c910b178
30017152,40f89f6c21e21a2797af2396f0eaeab1,2026-01-05,2026-01-08 16:50:20,Data Change,CC_0073,Cost_Center,4,6b09aad29df24127b48de46da33ad262
30017152,40f89f6c21e21a2797af2396f0eaeab1,2026-01-05,2026-01-08 16:50:20,Data Change,WARLAB_CA,Company,4,6b09aad29df24127b48de46da33ad262
30017152,40f89f6c21e21a2797af2396f0eaeab1,2026-01-05,2026-01-08 16:50:20,Data Change,DEPT_MKT_111,Supervisory,4,6b09aad29df24127b48de46da33ad262
30017155,5864e1c5cf319d29c14b81340b7a1eee,2026-01-25,2026-01-25 15:07:05,Data Change,CC_0089,Cost_Center,4,d0c48c0aef22bc4dbe1025979c62a8e1
30017155,5864e1c5cf319d29c14b81340b7a1eee,2026-01-25,2026-01-25 15:07:05,Data Change,WARLAB_INS,Company,4,d0c48c0aef22bc4dbe1025979c62a8e1
30017155,5864e1c5cf319d29c14b81340b7a1eee,2026-01-25,2026-01-25 15:07:05,Data Change,DEPT_OPS_075,Supervisory,4,d0c48c0aef22bc4dbe1025979c62a8e1
30017158,31d833aa041a58830a61b7dceb5ecf86,2026-01-01,2026-01-01 08:48:16,Data Change,CC_0141,Cost_Center,4,8e9fc77568d4a0c92eaef05ea067ceda
30017158,31d833aa041a58830a61b7dceb5ecf86,2026-01-01,2026-01-01 08:48:16,Data Change,WARLAB_WM,Company,4,8e9fc77568d4a0c92eaef05ea067ceda
30017158,31d833aa041a58830a61b7dceb5ecf86,2026-01-01,2026-01-01 08:48:16,Data Change,DEPT_OPS_073,Supervisory,4,8e9fc77568d4a0c92eaef05ea067ceda
30017163,fbe65062f4d29cbbbcf57553232026a6,2026-01-27,2026-01-29 13:23:31,Data Change,CC_0080,Cost_Center,5,c38e3367a88262b0ce1eb000d6aea72a
30017163,fbe65062f4d29cbbbcf57553232026a6,2026-01-27,2026-01-29 13:23:31,Data Change,WARLAB_TECH,Company,5,c38e3367a88262b0ce1eb000d6aea72a
30017163,fbe65062f4d29cbbbcf57553232026a6,2026-01-27,2026-01-29 13:23:31,Data Change,DEPT_SALES_100,Supervisory,5,c38e3367a88262b0ce1eb000d6aea72a
30017164,36fb8549e5a683dc8772b9e074a073d0,2026-01-19,2026-01-19 11:32:14,Data Change,CC_0163,Cost_Center,6,565b3547a4760925f18bb7907b6fe710
30017164,36fb8549e5a683dc8772b9e074a073d0,2026-01-19,2026-01-19 11:32:14,Data Change,WARLAB_CA,Company,6,565b3547a4760925f18bb7907b6fe710
30017164,36fb8549e5a683dc8772b9e074a073d0,2026-01-19,2026-01-19 11:32:14,Data Change,DEPT_TECH_031,Supervisory,6,565b3547a4760925f18bb7907b6fe710
30017169,876d9697d104b5393192efa7e541fe39,2026-01-29,2026-01-29 08:10:17,Data Change,CC_0060,Cost_Center,3,0892d19b7353d64eeebb1ac9d065abba
30017169,876d9697d104b5393192efa7e541fe39,2026-01-29,2026-01-29 08:10:17,Data Change,WARLAB_USADV,Company,3,0892d19b7353d64eeebb1ac9d065abba
30017169,876d9697d104b5393192efa7e541fe39,2026-01-29,2026-01-29 08:10:17,Data Change,DEPT_MKT_112,Supervisory,3,0892d19b7353d64eeebb1ac9d065abba
30017180,dc03f035b46911fbab9f6400b08b8551,2026-01-10,2026-01-14 08:42:33,Data Change,CC_0122,Cost_Center,5,ec0a3baba32f93faafe73de48690a9d9
30017180,dc03f035b46911fbab9f6400b08b8551,2026-01-10,2026-01-14 08:42:33,Data Change,WARLAB_CA,Company,5,ec0a3baba32f93faafe73de48690a9d9
30017180,dc03f035b46911fbab9f6400b08b8551,2026-01-10,2026-01-14 08:42:33,Data Change,DEPT_SALES_099,Supervisory,5,ec0a3baba32f93faafe73de48690a9d9
30017183,5db210c00108541a6d6d18cfb562073f,2026-01-02,2026-01-05 16:17:09,Data Change,CC_0024,Cost_Center,3,deb873ad72ef08e6e933ec45ffcb5a25
30017183,5db210c00108541a6d6d18cfb562073f,2026-01-02,2026-01-05 16:17:09,Data Change,WARLAB_US,Company,3,deb873ad72ef08e6e933ec45ffcb5a25
30017183,5db210c00108541a6d6d18cfb562073f,2026-01-02,2026-01-05 16:17:09,Data Change,DEPT_OPS_056,Supervisory,3,deb873ad72ef08e6e933ec45ffcb5a25
30017186,5e50fd2de291335a5d91e029b9e3b137,2026-01-05,2026-01-06 14:37:04,Data Change,CC_0179,Cost_Center,4,7457f5106efa478dec1d8c12db596c24
30017186,5e50fd2de291335a5d91e029b9e3b137,2026-01-05,2026-01-06 14:37:04,Data Change,WARLAB_CAP,Company,4,7457f5106efa478dec1d8c12db596c24
30017186,5e50fd2de291335a5d91e029b9e3b137,2026-01-05,2026-01-06 14:37:04,Data Change,DEPT_RISK_055,Supervisory,4,7457f5106efa478dec1d8c12db596c24
30017193,eed411714055c037b27d6fc087c9c5fb,2026-01-04,2026-01-07 11:08:24,Leave of Absence,CC_0118,Cost_Center,5,729c0a3fa783e85da46a289b18f973e2
30017193,eed411714055c037b27d6fc087c9c5fb,2026-01-04,2026-01-07 11:08:24,Leave of Absence,WARLAB_US,Company,5,729c0a3fa783e85da46a289b18f973e2
30017193,eed411714055c037b27d6fc087c9c5fb,2026-01-04,2026-01-07 11:08:24,Leave of Absence,DEPT_SALES_101,Supervisory,5,729c0a3fa783e85da46a289b18f973e2
30017207,f7c4d9c73b09e1191ef94338bd8c46a6,2026-01-30,2026-01-30 15:05:00,Data Change,CC_0037,Cost_Center,6,37dd91b52868603b4b1461740fbdf154
30017207,f7c4d9c73b09e1191ef94338bd8c46a6,2026-01-30,2026-01-30 15:05:00,Data Change,WARLAB_US,Company,6,37dd91b52868603b4b1461740fbdf154
30017207,f7c4d9c73b09e1191ef94338bd8c46a6,2026-01-30,2026-01-30 15:05:00,Data Change,DEPT_RISK_051,Supervisory,6,37dd91b52868603b4b1461740fbdf154
30017212,73ab97f6bc431256de686b0eedeee6ad,2026-01-09,2026-01-14 11:20:21,Data Change,CC_0137,Cost_Center,2,3bcc343c49a0a3b819618362ffd9aa0c
30017212,73ab97f6bc431256de686b0eedeee6ad,2026-01-09,2026-01-14 11:20:21,Data Change,WARLAB_TECH,Company,2,3bcc343c49a0a3b819618362ffd9aa0c
30017212,73ab97f6bc431256de686b0eedeee6ad,2026-01-09,2026-01-14 11:20:21,Data Change,DEPT_TECH_022,Supervisory,2,3bcc343c49a0a3b819618362ffd9aa0c
30017214,c54027a7e8dd0e61aced9a7e6395f8b2,2026-01-28,2026-01-29 10:01:06,Data Change,CC_0125,Cost_Center,6,f7920025c350e3085de9034430e6d720
30017214,c54027a7e8dd0e61aced9a7e6395f8b2,2026-01-28,2026-01-29 10:01:06,Data Change,WARLAB_US,Company,6,f7920025c350e3085de9034430e6d720
30017214,c54027a7e8dd0e61aced9a7e6395f8b2,2026-01-28,2026-01-29 10:01:06,Data Change,DEPT_HR_082,Supervisory,6,f7920025c350e3085de9034430e6d720
30017222,c37775836714ec89215a293f0d04daf0,2026-01-25,2026-01-25 11:05:22,Data Change,CC_0129,Cost_Center,4,2acae4fb8ec5cf4f029dbf8329beb824
30017222,c37775836714ec89215a293f0d04daf0,2026-01-25,2026-01-25 11:05:22,Data Change,WARLAB_WM,Company,4,2acae4fb8ec5cf4f029dbf8329beb824
30017222,c37775836714ec89215a293f0d04daf0,2026-01-25,2026-01-25 11:05:22,Data Change,DEPT_INVEST_118,Supervisory,4,2acae4fb8ec5cf4f029dbf8329beb824
30017235,249825f87c16cf3f33fb743e44bca63a,2026-01-09,2026-01-14 12:01:13,Data Change,CC_0174,Cost_Center,4,c389118ec8ee8d3f28754e9cd5e6f98e
30017235,249825f87c16cf3f33fb743e44bca63a,2026-01-09,2026-01-14 12:01:13,Data Change,WARLAB_CA,Company,4,c389118ec8ee8d3f28754e9cd5e6f98e
30017235,249825f87c16cf3f33fb743e44bca63a,2026-01-09,2026-01-14 12:01:13,Data Change,DEPT_OPS_075,Supervisory,4,c389118ec8ee8d3f28754e9cd5e6f98e
30017241,2623c21fc8fb2dc7aa5c5e2c20718024,2026-01-06,2026-01-07 13:31:06,Data Change,CC_0010,Cost_Center,4,d1b3a6d9291627f536a9cc663f902bd1
30017241,2623c21fc8fb2dc7aa5c5e2c20718024,2026-01-06,2026-01-07 13:31:06,Data Change,WARLAB_WM,Company,4,d1b3a6d9291627f536a9cc663f902bd1
30017241,2623c21fc8fb2dc7aa5c5e2c20718024,2026-01-06,2026-01-07 13:31:06,Data Change,DEPT_OPS_064,Supervisory,4,d1b3a6d9291627f536a9cc663f902bd1
30017242,5dcd24825c54cde2823a757352f8d0f4,2026-01-11,2026-01-14 17:55:31,Data Change,CC_0100,Cost_Center,5,09404f42e2c804e8407e7af147b1c132
30017242,5dcd24825c54cde2823a757352f8d0f4,2026-01-11,2026-01-14 17:55:31,Data Change,WARLAB_WM,Company,5,09404f42e2c804e8407e7af147b1c132
30017242,5dcd24825c54cde2823a757352f8d0f4,2026-01-11,2026-01-14 17:55:31,Data Change,DEPT_RISK_050,Supervisory,5,09404f42e2c804e8407e7af147b1c132
30017257,5c86bf76322b4b29746c1b80ecc022f1,2026-01-28,2026-01-31 12:49:04,Data Change,CC_0102,Cost_Center,4,ffa4fdbf27c7d753ff39bc1739f1a3ef
30017257,5c86bf76322b4b29746c1b80ecc022f1,2026-01-28,2026-01-31 12:49:04,Data Change,WARLAB_TECH,Company,4,ffa4fdbf27c7d753ff39bc1739f1a3ef
30017257,5c86bf76322b4b29746c1b80ecc022f1,2026-01-28,2026-01-31 12:49:04,Data Change,DEPT_MKT_109,Supervisory,4,ffa4fdbf27c7d753ff39bc1739f1a3ef
30017266,4aab831842154fed1f039aed123b6eac,2026-01-13,2026-01-13 15:23:52,Data Change,CC_0157,Cost_Center,5,5c01de51fde7974dcf780e0befd418d2
30017266,4aab831842154fed1f039aed123b6eac,2026-01-13,2026-01-13 15:23:52,Data Change,WARLAB_US,Company,5,5c01de51fde7974dcf780e0befd418d2
30017266,4aab831842154fed1f039aed123b6eac,2026-01-13,2026-01-13 15:23:52,Data Change,DEPT_HR_077,Supervisory,5,5c01de51fde7974dcf780e0befd418d2
30017278,7e0b2dad6b9752bc7a33f7844b3b2824,2026-01-27,2026-02-01 09:13:38,Data Change,CC_0171,Cost_Center,5,f315694f64354bdb8fc79a1e18008068
30017278,7e0b2dad6b9752bc7a33f7844b3b2824,2026-01-27,2026-02-01 09:13:38,Data Change,WARLAB_US,Company,5,f315694f64354bdb8fc79a1e18008068
30017278,7e0b2dad6b9752bc7a33f7844b3b2824,2026-01-27,2026-02-01 09:13:38,Data Change,DEPT_RISK_041,Supervisory,5,f315694f64354bdb8fc79a1e18008068
30017296,8e2417a92147573092610081abd1d82e,2026-01-24,2026-01-28 12:53:29,Data Change,CC_0041,Cost_Center,5,5de90a1c2c6e9c305663c27387e887fe
30017296,8e2417a92147573092610081abd1d82e,2026-01-24,2026-01-28 12:53:29,Data Change,WARLAB_WM,Company,5,5de90a1c2c6e9c305663c27387e887fe
30017296,8e2417a92147573092610081abd1d82e,2026-01-24,2026-01-28 12:53:29,Data Change,DEPT_HR_080,Supervisory,5,5de90a1c2c6e9c305663c27387e887fe
30017302,5711791654be5ecac3220beac0a32fc9,2026-01-02,2026-01-02 10:39:50,Data Change,CC_0066,Cost_Center,4,3fa0444674461e34058214b344042bfa
30017302,5711791654be5ecac3220beac0a32fc9,2026-01-02,2026-01-02 10:39:50,Data Change,WARLAB_CA,Company,4,3fa0444674461e34058214b344042bfa
30017302,5711791654be5ecac3220beac0a32fc9,2026-01-02,2026-01-02 10:39:50,Data Change,DEPT_TECH_018,Supervisory,4,3fa0444674461e34058214b344042bfa
30017317,28a3b7c879d35c1e6402c856a1aa93ac,2026-01-18,2026-01-23 10:58:42,Data Change,CC_0112,Cost_Center,3,c1c2ad505cb11e6d9f053b34e51a0a91
30017317,28a3b7c879d35c1e6402c856a1aa93ac,2026-01-18,2026-01-23 10:58:42,Data Change,WARLAB_TECH,Company,3,c1c2ad505cb11e6d9f053b34e51a0a91
30017317,28a3b7c879d35c1e6402c856a1aa93ac,2026-01-18,2026-01-23 10:58:42,Data Change,DEPT_LEGAL_085,Supervisory,3,c1c2ad505cb11e6d9f053b34e51a0a91
30017322,35bcfca2cfd8c0c7b1d70fbf4145f268,2026-01-07,2026-01-07 15:59:00,Data Change,CC_0194,Cost_Center,5,32ac683fe0423d62848153cd10bfe438
30017322,35bcfca2cfd8c0c7b1d70fbf4145f268,2026-01-07,2026-01-07 15:59:00,Data Change,WARLAB_CA,Company,5,32ac683fe0423d62848153cd10bfe438
30017322,35bcfca2cfd8c0c7b1d70fbf4145f268,2026-01-07,2026-01-07 15:59:00,Data Change,DEPT_INVEST_114,Supervisory,5,32ac683fe0423d62848153cd10bfe438
30017324,d17bcaee43d26243e926bd8c1409a506,2026-01-27,2026-01-28 14:07:40,Data Change,CC_0098,Cost_Center,6,fbee53088483a5ad8724599b6ba1ff25
30017324,d17bcaee43d26243e926bd8c1409a506,2026-01-27,2026-01-28 14:07:40,Data Change,WARLAB_US,Company,6,fbee53088483a5ad8724599b6ba1ff25
30017324,d17bcaee43d26243e926bd8c1409a506,2026-01-27,2026-01-28 14:07:40,Data Change,DEPT_OPS_056,Supervisory,6,fbee53088483a5ad8724599b6ba1ff25
30017326,441ce7a0047ed45b52809716dae8f624,2026-01-01,2026-01-02 15:55:29,Data Change,CC_0012,Cost_Center,2,bb03d88a4685b5f5727de65330e53370
30017326,441ce7a0047ed45b52809716dae8f624,2026-01-01,2026-01-02 15:55:29,Data Change,WARLAB_US,Company,2,bb03d88a4685b5f5727de65330e53370
30017326,441ce7a0047ed45b52809716dae8f624,2026-01-01,2026-01-02 15:55:29,Data Change,DEPT_TECH_039,Supervisory,2,bb03d88a4685b5f5727de65330e53370
30017331,672ebe91fb8fa247d010828583536427,2026-01-17,2026-01-17 10:41:31,Data Change,CC_0178,Cost_Center,4,e1dbd18838d4aa69a1ab1cb086ecd9f3
30017331,672ebe91fb8fa247d010828583536427,2026-01-17,2026-01-17 10:41:31,Data Change,WARLAB_INS,Company,4,e1dbd18838d4aa69a1ab1cb086ecd9f3
30017331,672ebe91fb8fa247d010828583536427,2026-01-17,2026-01-17 10:41:31,Data Change,DEPT_OPS_056,Supervisory,4,e1dbd18838d4aa69a1ab1cb086ecd9f3
30017335,d037eda282dc07bce248fc1ebc2c76d5,2026-01-26,2026-01-28 10:45:24,Data Change,CC_0167,Cost_Center,5,56fb66f90ce65a7d5bb2b75bc52be6d1
30017335,d037eda282dc07bce248fc1ebc2c76d5,2026-01-26,2026-01-28 10:45:24,Data Change,WARLAB_CAP,Company,5,56fb66f90ce65a7d5bb2b75bc52be6d1
30017335,d037eda282dc07bce248fc1ebc2c76d5,2026-01-26,2026-01-28 10:45:24,Data Change,DEPT_SALES_104,Supervisory,5,56fb66f90ce65a7d5bb2b75bc52be6d1
30017337,0b7295b2ceb036cdd68f74dc1b765161,2026-01-04,2026-01-09 14:53:09,Data Change,CC_0172,Cost_Center,4,cc4c1e2ed1b4853978451000e817eecd
30017337,0b7295b2ceb036cdd68f74dc1b765161,2026-01-04,2026-01-09 14:53:09,Data Change,WARLAB_CA,Company,4,cc4c1e2ed1b4853978451000e817eecd
30017337,0b7295b2ceb036cdd68f74dc1b765161,2026-01-04,2026-01-09 14:53:09,Data Change,DEPT_TECH_031,Supervisory,4,cc4c1e2ed1b4853978451000e817eecd
30017339,af87db0e094e47e97bf0c780397ed460,2026-01-12,2026-01-15 09:47:46,Data Change,CC_0107,Cost_Center,4,35a0334c4e480aacaff3f24513aea9e9
30017339,af87db0e094e47e97bf0c780397ed460,2026-01-12,2026-01-15 09:47:46,Data Change,WARLAB_US,Company,4,35a0334c4e480aacaff3f24513aea9e9
30017339,af87db0e094e47e97bf0c780397ed460,2026-01-12,2026-01-15 09:47:46,Data Change,DEPT_SALES_096,Supervisory,4,35a0334c4e480aacaff3f24513aea9e9
30017340,231a9a21dfe15b5add1f70d7c1b72479,2026-01-03,2026-01-06 13:44:18,Data Change,CC_0116,Cost_Center,4,561e4e18096ce3f8b6d90580dd367284
30017340,231a9a21dfe15b5add1f70d7c1b72479,2026-01-03,2026-01-06 13:44:18,Data Change,WARLAB_CA,Company,4,561e4e18096ce3f8b6d90580dd367284
30017340,231a9a21dfe15b5add1f70d7c1b72479,2026-01-03,2026-01-06 13:44:18,Data Change,DEPT_MKT_113,Supervisory,4,561e4e18096ce3f8b6d90580dd367284
30017348,d16148c3644e2cc4f6d7c96ce7dfce2f,2026-01-26,2026-01-30 16:11:31,Data Change,CC_0068,Cost_Center,6,d9c23be357554a71325e1a18522c2f14
30017348,d16148c3644e2cc4f6d7c96ce7dfce2f,2026-01-26,2026-01-30 16:11:31,Data Change,WARLAB_CA,Company,6,d9c23be357554a71325e1a18522c2f14
30017348,d16148c3644e2cc4f6d7c96ce7dfce2f,2026-01-26,2026-01-30 16:11:31,Data Change,DEPT_TECH_020,Supervisory,6,d9c23be357554a71325e1a18522c2f14
30017354,a4a145e9023a5d66493fe94654437cdc,2026-01-28,2026-02-01 14:35:28,Data Change,CC_0043,Cost_Center,5,e89b1083f80917589d52a66396bb3544
30017354,a4a145e9023a5d66493fe94654437cdc,2026-01-28,2026-02-01 14:35:28,Data Change,WARLAB_INS,Company,5,e89b1083f80917589d52a66396bb3544
30017354,a4a145e9023a5d66493fe94654437cdc,2026-01-28,2026-02-01 14:35:28,Data Change,DEPT_TECH_025,Supervisory,5,e89b1083f80917589d52a66396bb3544
30017360,9fdd80586f77ade0cb001ee4645f27e1,2026-01-18,2026-01-21 08:34:09,Data Change,CC_0132,Cost_Center,4,f71383d57a856c9272e89e568060e485
30017360,9fdd80586f77ade0cb001ee4645f27e1,2026-01-18,2026-01-21 08:34:09,Data Change,WARLAB_US,Company,4,f71383d57a856c9272e89e568060e485
30017360,9fdd80586f77ade0cb001ee4645f27e1,2026-01-18,2026-01-21 08:34:09,Data Change,DEPT_SALES_091,Supervisory,4,f71383d57a856c9272e89e568060e485
30017361,bc773ba43339d8d0d163451c4668dcb7,2026-01-10,2026-01-15 15:12:35,Data Change,CC_0022,Cost_Center,5,64e51011d7fa31dec9261f581443c377
30017361,bc773ba43339d8d0d163451c4668dcb7,2026-01-10,2026-01-15 15:12:35,Data Change,WARLAB_CA,Company,5,64e51011d7fa31dec9261f581443c377
30017361,bc773ba43339d8d0d163451c4668dcb7,2026-01-10,2026-01-15 15:12:35,Data Change,DEPT_FIN_008,Supervisory,5,64e51011d7fa31dec9261f581443c377
30017363,d9997e649b340bff570f25f2f2a35f53,2026-01-22,2026-01-26 14:40:02,Data Change,CC_0135,Cost_Center,4,45bb0ce11b1512c030fa0944bd472ef9
30017363,d9997e649b340bff570f25f2f2a35f53,2026-01-22,2026-01-26 14:40:02,Data Change,WARLAB_CA,Company,4,45bb0ce11b1512c030fa0944bd472ef9
30017363,d9997e649b340bff570f25f2f2a35f53,2026-01-22,2026-01-26 14:40:02,Data Change,DEPT_MKT_112,Supervisory,4,45bb0ce11b1512c030fa0944bd472ef9
30017367,b9f16df6ee6274b0e168c9c00f7f0d51,2026-01-06,2026-01-10 13:50:30,Data Change,CC_0014,Cost_Center,6,09bbdde37db57691bac3448604310144
30017367,b9f16df6ee6274b0e168c9c00f7f0d51,2026-01-06,2026-01-10 13:50:30,Data Change,WARLAB_CAP,Company,6,09bbdde37db57691bac3448604310144
30017367,b9f16df6ee6274b0e168c9c00f7f0d51,2026-01-06,2026-01-10 13:50:30,Data Change,DEPT_INVEST_116,Supervisory,6,09bbdde37db57691bac3448604310144
30017369,b3aae8b228bb560490deede5cdb3775f,2026-01-25,2026-01-25 12:37:37,Data Change,CC_0046,Cost_Center,4,6e37cf13dc24fe1a5c5a68cae43d4a13
30017369,b3aae8b228bb560490deede5cdb3775f,2026-01-25,2026-01-25 12:37:37,Data Change,WARLAB_US,Company,4,6e37cf13dc24fe1a5c5a68cae43d4a13
30017369,b3aae8b228bb560490deede5cdb3775f,2026-01-25,2026-01-25 12:37:37,Data Change,DEPT_OPS_062,Supervisory,4,6e37cf13dc24fe1a5c5a68cae43d4a13
30017375,e459e37b971adae2c3281b2196fe0fda,2026-01-21,2026-01-25 15:33:41,Data Change,CC_0016,Cost_Center,3,803f9e2e95c824ac505cb7a247ba5d88
30017375,e459e37b971adae2c3281b2196fe0fda,2026-01-21,2026-01-25 15:33:41,Data Change,WARLAB_CA,Company,3,803f9e2e95c824ac505cb7a247ba5d88
30017375,e459e37b971adae2c3281b2196fe0fda,2026-01-21,2026-01-25 15:33:41,Data Change,DEPT_HR_083,Supervisory,3,803f9e2e95c824ac505cb7a247ba5d88
30017385,dceaee906b6605e1774a8e3d66b1187c,2026-01-22,2026-01-27 10:04:58,Data Change,CC_0129,Cost_Center,5,b7f084b026637216262d0638b62ee036
30017385,dceaee906b6605e1774a8e3d66b1187c,2026-01-22,2026-01-27 10:04:58,Data Change,WARLAB_WM,Company,5,b7f084b026637216262d0638b62ee036
30017385,dceaee906b6605e1774a8e3d66b1187c,2026-01-22,2026-01-27 10:04:58,Data Change,DEPT_SALES_102,Supervisory,5,b7f084b026637216262d0638b62ee036
30017388,219e21063f5a3fb664aeff5ea1f24bd5,2026-01-05,2026-01-05 09:05:27,Data Change,CC_0150,Cost_Center,3,ec5dd6f4299fb8d16873458f333b3f9a
30017388,219e21063f5a3fb664aeff5ea1f24bd5,2026-01-05,2026-01-05 09:05:27,Data Change,WARLAB_USADV,Company,3,ec5dd6f4299fb8d16873458f333b3f9a
30017388,219e21063f5a3fb664aeff5ea1f24bd5,2026-01-05,2026-01-05 09:05:27,Data Change,DEPT_OPS_060,Supervisory,3,ec5dd6f4299fb8d16873458f333b3f9a
30017390,b7e0551f350c4368778d296dccb845d1,2026-01-09,2026-01-12 15:43:18,Data Change,CC_0051,Cost_Center,4,18ea653930d95c8d52be348739a45436
30017390,b7e0551f350c4368778d296dccb845d1,2026-01-09,2026-01-12 15:43:18,Data Change,WARLAB_HOLD,Company,4,18ea653930d95c8d52be348739a45436
30017390,b7e0551f350c4368778d296dccb845d1,2026-01-09,2026-01-12 15:43:18,Data Change,DEPT_TECH_028,Supervisory,4,18ea653930d95c8d52be348739a45436
30017400,17f1c804697331df60ba2ae773f0ec9a,2026-01-24,2026-01-26 15:58:15,Data Change,CC_0088,Cost_Center,3,e77408fda156bb471d47257288e98419
30017400,17f1c804697331df60ba2ae773f0ec9a,2026-01-24,2026-01-26 15:58:15,Data Change,WARLAB_USADV,Company,3,e77408fda156bb471d47257288e98419
30017400,17f1c804697331df60ba2ae773f0ec9a,2026-01-24,2026-01-26 15:58:15,Data Change,DEPT_SALES_100,Supervisory,3,e77408fda156bb471d47257288e98419
30017403,916493d81332e3e8255adb0c143e3c2c,2026-01-03,2026-01-06 17:39:16,Data Change,CC_0062,Cost_Center,4,7fa27770d2edbadfb05a3dee510591bd
30017403,916493d81332e3e8255adb0c143e3c2c,2026-01-03,2026-01-06 17:39:16,Data Change,WARLAB_TECH,Company,4,7fa27770d2edbadfb05a3dee510591bd
30017403,916493d81332e3e8255adb0c143e3c2c,2026-01-03,2026-01-06 17:39:16,Data Change,DEPT_RISK_044,Supervisory,4,7fa27770d2edbadfb05a3dee510591bd
30017404,357ea0cebfadde9d53c48233f88f983f,2026-01-25,2026-01-28 12:54:37,Leave of Absence,CC_0001,Cost_Center,4,782c03520fdf2181f74165ffe6495e93
30017404,357ea0cebfadde9d53c48233f88f983f,2026-01-25,2026-01-28 12:54:37,Leave of Absence,WARLAB_TECH,Company,4,782c03520fdf2181f74165ffe6495e93
30017404,357ea0cebfadde9d53c48233f88f983f,2026-01-25,2026-01-28 12:54:37,Leave of Absence,DEPT_FIN_011,Supervisory,4,782c03520fdf2181f74165ffe6495e93
30017408,fcc1c39f1935a71d6f65ca20856c8aaa,2026-01-05,2026-01-09 09:12:28,Data Change,CC_0015,Cost_Center,4,44cbf112b8b385506a12eb6e7a5bf5e3
30017408,fcc1c39f1935a71d6f65ca20856c8aaa,2026-01-05,2026-01-09 09:12:28,Data Change,WARLAB_TECH,Company,4,44cbf112b8b385506a12eb6e7a5bf5e3
30017408,fcc1c39f1935a71d6f65ca20856c8aaa,2026-01-05,2026-01-09 09:12:28,Data Change,DEPT_OPS_070,Supervisory,4,44cbf112b8b385506a12eb6e7a5bf5e3
30017422,4c249172f7b1a791caebdba201285f53,2026-01-15,2026-01-20 17:58:41,Data Change,CC_0024,Cost_Center,5,634d0c6ce6201eab9dc7433660175273
